ImageId,Label
1219,0
1220,2
1221,0
1222,0
1223,5
1224,0
1225,0
1226,0
1227,0
1228,0
1229,0
1230,0
1231,4
1232,0
1233,0
1234,0
1235,4
1236,0
1237,0
1238,0
1239,0
1240,0
1241,0
1242,0
1243,7
1244,0
1245,0
1246,4
1247,0
1248,0
1249,0
1250,0
1251,6
1252,6
1253,0
1254,0
1255,0
1256,0
1257,0
1258,6
1259,0
1260,0
1261,0
1262,0
1263,4
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,0
1273,0
1274,0
1275,0
1276,4
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,0
1284,0
1285,7
1286,0
1287,0
1288,0
1289,0
1290,0
1291,0
1292,0
1293,0
1294,0
1295,0
1296,0
1297,8
1298,6
1299,0
1300,0
1301,0
1302,0
1303,0
1304,1
1305,0
1306,0
1307,7
1308,0
1309,0
1310,0
1311,0
1312,7
1313,0
1314,0
1315,0
1316,0
1317,2
1318,4
1319,7
1320,5
1321,0
1322,0
1323,0
1324,0
1325,8
1326,0
1327,0
1328,0
1329,0
1330,0
1331,0
1332,0
1333,3
1334,0
1335,0
1336,0
1337,0
1338,0
1339,8
1340,2
1341,0
1342,0
1343,0
1344,3
1345,3
1346,0
1347,0
1348,0
1349,1
1350,0
1351,3
1352,0
1353,7
1354,2
1355,3
1356,0
1357,0
1358,0
1359,0
1360,5
1361,0
1362,8
1363,0
1364,3
1365,8
1366,0
1367,0
1368,8
1369,2
1370,0
1371,0
1372,7
1373,6
1374,1
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,4
1383,0
1384,0
1385,7
1386,0
1387,0
1388,0
1389,0
1390,0
1391,0
1392,0
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,0
1401,1
1402,5
1403,0
1404,2
1405,0
1406,0
1407,0
1408,8
1409,4
1410,5
1411,0
1412,0
1413,0
1414,0
1415,0
1416,3
1417,7
1418,0
1419,0
1420,7
1421,0
1422,0
1423,0
1424,0
1425,8
1426,8
1427,5
1428,0
1429,8
1430,0
1431,0
1432,7
1433,0
1434,0
1435,0
1436,0
1437,0
1438,4
1439,0
1440,0
1441,6
1442,0
1443,0
1444,0
1445,0
1446,8
1447,0
1448,4
1449,0
1450,0
1451,8
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,8
1461,0
1462,0
1463,3
1464,0
1465,2
1466,5
1467,0
1468,1
1469,0
1470,0
1471,0
1472,0
1473,0
1474,5
1475,0
1476,3
1477,0
1478,0
1479,0
1480,8
1481,0
1482,0
1483,0
1484,0
1485,4
1486,0
1487,0
1488,0
1489,0
1490,6
1491,7
1492,3
1493,8
1494,9
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,0
1502,0
1503,0
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,3
1513,0
1514,0
1515,0
1516,3
1517,0
1518,0
1519,0
1520,0
1521,5
1522,0
1523,0
1524,0
1525,1
1526,0
1527,8
1528,3
1529,0
1530,5
1531,0
1532,0
1533,8
1534,4
1535,0
1536,0
1537,0
1538,0
1539,0
1540,0
1541,0
1542,0
1543,3
1544,5
1545,0
1546,0
1547,0
1548,7
1549,0
1550,4
1551,0
1552,0
1553,1
1554,0
1555,0
1556,0
1557,0
1558,8
1559,5
1560,0
1561,5
1562,0
1563,0
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,6
1571,3
1572,0
1573,8
1574,7
1575,0
1576,0
1577,0
1578,0
1579,0
1580,2
1581,0
1582,8
1583,8
1584,1
1585,0
1586,6
1587,0
1588,0
1589,0
1590,0
1591,3
1592,0
1593,0
1594,0
1595,2
1596,0
1597,0
1598,0
1599,2
1600,0
1601,0
1602,0
1603,7
1604,0
1605,2
1606,0
1607,0
1608,0
1609,8
1610,0
1611,5
1612,0
1613,3
1614,3
1615,1
1616,0
1617,3
1618,2
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,6
1634,6
1635,1
1636,0
1637,7
1638,8
1639,8
1640,0
1641,0
1642,7
1643,7
1644,0
1645,0
1646,4
1647,6
1648,0
1649,0
1650,0
1651,0
1652,7
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,4
1660,0
1661,0
1662,3
1663,0
1664,0
1665,0
1666,0
1667,6
1668,0
1669,0
1670,0
1671,8
1672,0
1673,0
1674,5
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,5
1683,6
1684,0
1685,3
1686,6
1687,0
1688,3
1689,3
1690,7
1691,0
1692,5
1693,6
1694,0
1695,0
1696,0
1697,4
1698,0
1699,0
1700,0
1701,2
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,7
1711,0
1712,0
1713,5
1714,0
1715,4
1716,0
1717,7
1718,0
1719,0
1720,0
1721,0
1722,3
1723,0
1724,2
1725,4
1726,0
1727,0
1728,0
1729,0
1730,0
1731,0
1732,4
1733,0
1734,0
1735,0
1736,0
1737,0
1738,0
1739,0
1740,0
1741,0
1742,5
1743,3
1744,0
1745,0
1746,0
1747,0
1748,0
1749,0
1750,5
1751,7
1752,0
1753,0
1754,0
1755,3
1756,7
1757,0
1758,0
1759,0
1760,0
1761,8
1762,6
1763,0
1764,0
1765,0
1766,8
1767,0
1768,0
1769,3
1770,0
1771,0
1772,2
1773,0
1774,5
1775,0
1776,0
1777,0
1778,2
1779,0
1780,4
1781,0
1782,5
1783,0
1784,0
1785,0
1786,0
1787,0
1788,0
1789,2
1790,2
1791,0
1792,0
1793,0
1794,0
1795,0
1796,2
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,3
1806,0
1807,0
1808,3
1809,0
1810,0
1811,8
1812,0
1813,0
1814,5
1815,0
1816,8
1817,5
1818,6
1819,0
1820,0
1821,7
1822,0
1823,0
1824,3
1825,0
1826,0
1827,3
1828,0
1829,0
1830,5
1831,0
1832,0
1833,0
1834,3
1835,1
1836,0
1837,0
1838,9
1839,0
1840,6
1841,0
1842,2
1843,4
1844,3
1845,0
1846,2
1847,7
1848,0
1849,5
1850,0
1851,5
1852,8
1853,8
1854,4
1855,0
1856,4
1857,0
1858,0
1859,0
1860,7
1861,3
1862,0
1863,0
1864,0
1865,0
1866,3
1867,0
1868,0
1869,0
1870,0
1871,0
1872,2
1873,2
1874,0
1875,0
1876,0
1877,2
1878,0
1879,2
1880,0
1881,4
1882,0
1883,0
1884,0
1885,0
1886,4
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,4
1901,0
1902,0
1903,0
1904,0
1905,7
1906,0
1907,0
1908,0
1909,0
1910,0
1911,1
1912,0
1913,0
1914,9
1915,0
1916,7
1917,0
1918,0
1919,0
1920,0
1921,0
1922,6
1923,0
1924,0
1925,0
1926,2
1927,0
1928,0
1929,4
1930,4
1931,0
1932,0
1933,0
1934,5
1935,0
1936,0
1937,3
1938,0
1939,9
1940,3
1941,0
1942,7
1943,0
1944,0
1945,0
1946,0
1947,8
1948,0
1949,0
1950,0
1951,7
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,5
1962,3
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,4
1973,0
1974,5
1975,0
1976,4
1977,0
1978,0
1979,3
1980,0
1981,0
1982,0
1983,0
1984,4
1985,0
1986,0
1987,0
1988,1
1989,0
1990,5
1991,0
1992,8
1993,7
1994,0
1995,0
1996,2
1997,0
1998,0
1999,0
2000,7
2001,0
2002,0
2003,0
2004,0
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,0
2012,4
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,4
2024,0
2025,2
2026,0
2027,0
2028,3
2029,0
2030,0
2031,0
2032,0
2033,2
2034,0
2035,0
2036,5
2037,6
2038,0
2039,2
2040,0
2041,0
2042,0
2043,0
2044,4
2045,0
2046,2
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,4
2054,5
2055,8
2056,8
2057,0
2058,3
2059,3
2060,0
2061,0
2062,0
2063,0
2064,0
2065,0
2066,5
2067,0
2068,0
2069,0
2070,0
2071,0
2072,4
2073,0
2074,4
2075,0
2076,8
2077,0
2078,0
2079,0
2080,0
2081,0
2082,1
2083,0
2084,0
2085,2
2086,0
2087,0
2088,0
2089,0
2090,5
2091,0
2092,0
2093,0
2094,0
2095,0
2096,0
2097,0
2098,3
2099,4
2100,0
2101,0
2102,0
2103,0
2104,0
2105,0
2106,6
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,0
2114,0
2115,2
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,2
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,2
2132,0
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,0
2141,0
2142,0
2143,5
2144,0
2145,5
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,3
2154,0
2155,0
2156,0
2157,5
2158,0
2159,0
2160,8
2161,0
2162,0
2163,5
2164,0
2165,3
2166,3
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,2
2174,0
2175,0
2176,0
2177,0
2178,0
2179,0
2180,4
2181,0
2182,6
2183,0
2184,0
2185,0
2186,0
2187,0
2188,0
2189,0
2190,4
2191,0
2192,0
2193,0
2194,7
2195,0
2196,0
2197,5
2198,0
2199,0
2200,5
2201,0
2202,0
2203,3
2204,0
2205,0
2206,0
2207,0
2208,0
2209,0
2210,0
2211,0
2212,0
2213,0
2214,0
2215,2
2216,6
2217,0
2218,3
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,0
2226,0
2227,0
2228,0
2229,1
2230,0
2231,0
2232,2
2233,2
2234,0
2235,0
2236,0
2237,0
2238,4
2239,8
2240,0
2241,0
2242,0
2243,0
2244,0
2245,0
2246,0
2247,0
2248,3
2249,3
2250,3
2251,0
2252,0
2253,3
2254,6
2255,0
2256,0
2257,4
2258,0
2259,0
2260,0
2261,0
2262,5
2263,0
2264,0
2265,0
2266,0
2267,0
2268,0
2269,0
2270,0
2271,1
2272,5
2273,3
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0
2281,0
2282,0
2283,0
2284,2
2285,0
2286,0
2287,0
2288,0
2289,0
2290,6
2291,0
2292,4
2293,2
2294,0
2295,4
2296,3
2297,6
2298,0
2299,0
2300,0
2301,2
2302,0
2303,0
2304,3
2305,0
2306,0
2307,0
2308,3
2309,0
2310,0
2311,4
2312,5
2313,0
2314,0
2315,0
2316,1
2317,0
2318,5
2319,3
2320,2
2321,0
2322,4
2323,2
2324,0
2325,0
2326,3
2327,4
2328,0
2329,3
2330,0
2331,0
2332,2
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,0
2340,0
2341,0
2342,0
2343,7
2344,0
2345,0
2346,0
2347,0
2348,6
2349,0
2350,0
2351,0
2352,0
2353,0
2354,0
2355,4
2356,0
2357,0
2358,0
2359,8
2360,0
2361,0
2362,0
2363,6
2364,0
2365,0
2366,0
2367,0
2368,0
2369,0
2370,0
2371,0
2372,2
2373,0
2374,0
2375,0
2376,0
2377,0
2378,7
2379,0
2380,0
2381,5
2382,3
2383,0
2384,0
2385,0
2386,0
2387,0
2388,0
2389,8
2390,0
2391,0
2392,0
2393,0
2394,0
2395,0
2396,0
2397,6
2398,0
2399,3
2400,0
2401,0
2402,0
2403,0
2404,1
2405,0
2406,0
2407,0
2408,0
2409,0
2410,0
2411,0
2412,0
2413,0
2414,0
2415,0
2416,0
2417,0
2418,0
2419,0
2420,0
2421,0
2422,5
2423,0
2424,0
2425,5
2426,0
2427,0
2428,3
2429,4
2430,2
2431,0
2432,0
2433,0
2434,3
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0
2442,5
2443,0
2444,0
2445,2
2446,0
2447,3
2448,0
2449,0
2450,0
2451,0
2452,0
2453,3
2454,0
2455,0
2456,6
2457,0
2458,0
2459,0
2460,8
2461,7
2462,0
2463,3
2464,3
2465,0
2466,0
2467,0
2468,0
2469,3
2470,0
2471,0
2472,3
2473,0
2474,0
2475,6
2476,3
2477,3
2478,4
2479,0
2480,2
2481,0
2482,0
2483,0
2484,0
2485,0
2486,0
2487,0
2488,0
2489,0
2490,6
2491,0
2492,0
2493,0
2494,0
2495,0
2496,0
2497,0
2498,0
2499,2
2500,0
2501,3
2502,7
2503,0
2504,4
2505,0
2506,0
2507,0
2508,0
2509,0
2510,0
2511,0
2512,2
2513,1
2514,0
2515,2
2516,0
2517,0
2518,0
2519,0
2520,0
2521,0
2522,0
2523,0
2524,0
2525,5
2526,0
2527,0
2528,0
2529,0
2530,6
2531,6
2532,4
2533,0
2534,5
2535,0
2536,2
2537,4
2538,0
2539,0
2540,0
2541,0
2542,3
2543,0
2544,0
2545,0
2546,5
2547,0
2548,0
2549,0
2550,0
2551,3
2552,0
2553,8
2554,0
2555,8
2556,0
2557,7
2558,2
2559,6
2560,0
2561,4
2562,0
2563,0
2564,0
2565,3
2566,6
2567,0
2568,0
2569,0
2570,4
2571,6
2572,0
2573,0
2574,4
2575,0
2576,0
2577,0
2578,3
2579,0
2580,0
2581,0
2582,0
2583,0
2584,0
2585,0
2586,7
2587,3
2588,0
2589,0
2590,0
2591,0
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,9
2603,8
2604,3
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,3
2620,3
2621,0
2622,0
2623,0
2624,0
2625,4
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,4
2633,5
2634,0
2635,4
2636,0
2637,0
2638,0
2639,0
2640,5
2641,0
2642,6
2643,0
2644,2
2645,0
2646,0
2647,0
2648,4
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,4
2668,0
2669,7
2670,0
2671,2
2672,0
2673,0
2674,0
2675,0
2676,2
2677,4
2678,0
2679,2
2680,0
2681,6
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,3
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,7
2701,0
2702,0
2703,9
2704,5
2705,0
2706,0
2707,0
2708,2
2709,0
2710,0
2711,0
2712,1
2713,0
2714,5
2715,0
2716,6
2717,8
2718,8
2719,0
2720,7
2721,3
2722,7
2723,2
2724,0
2725,0
2726,5
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,6
2737,0
2738,8
2739,0
2740,0
2741,0
2742,0
2743,8
2744,0
2745,4
2746,0
2747,0
2748,0
2749,0
2750,0
2751,4
2752,0
2753,0
2754,0
2755,0
2756,3
2757,0
2758,0
2759,2
2760,8
2761,0
2762,0
2763,0
2764,0
2765,0
2766,0
2767,0
2768,0
2769,3
2770,0
2771,0
2772,0
2773,0
2774,5
2775,0
2776,7
2777,0
2778,0
2779,6
2780,0
2781,0
2782,0
2783,0
2784,8
2785,0
2786,2
2787,0
2788,0
2789,0
2790,0
2791,0
2792,0
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,0
2801,0
2802,4
2803,0
2804,0
2805,8
2806,0
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,0
2815,0
2816,0
2817,0
2818,5
2819,0
2820,0
2821,4
2822,0
2823,0
2824,1
2825,0
2826,4
2827,6
2828,0
2829,0
2830,2
2831,0
2832,2
2833,0
2834,0
2835,0
2836,0
2837,0
2838,0
2839,0
2840,8
2841,0
2842,0
2843,1
2844,0
2845,6
2846,0
2847,0
2848,1
2849,0
2850,4
2851,7
2852,0
2853,0
2854,0
2855,0
2856,6
2857,4
2858,0
2859,5
2860,3
2861,0
2862,0
2863,0
2864,0
2865,0
2866,6
2867,0
2868,0
2869,0
2870,0
2871,0
2872,6
2873,0
2874,3
2875,0
2876,0
2877,4
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,0
2886,0
2887,0
2888,0
2889,8
2890,0
2891,0
2892,0
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,0
2901,0
2902,3
2903,0
2904,0
2905,2
2906,0
2907,0
2908,0
2909,0
2910,8
2911,0
2912,6
2913,0
2914,6
2915,0
2916,0
2917,0
2918,0
2919,0
2920,0
2921,0
2922,8
2923,0
2924,0
2925,0
2926,2
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,0
2934,0
2935,7
2936,8
2937,0
2938,2
2939,0
2940,0
2941,0
2942,0
2943,7
2944,0
2945,7
2946,0
2947,0
2948,0
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,5
2956,0
2957,0
2958,0
2959,1
2960,0
2961,5
2962,2
2963,0
2964,0
2965,5
2966,0
2967,0
2968,0
2969,0
2970,0
2971,0
2972,2
2973,0
2974,0
2975,0
2976,5
2977,0
2978,0
2979,0
2980,4
2981,0
2982,0
2983,1
2984,7
2985,0
2986,7
2987,0
2988,2
2989,0
2990,0
2991,3
2992,0
2993,0
2994,0
2995,0
2996,5
